timestamp,Temperature,Humidity,PM2.5,PM10,NO2,CO,SO2,AQI
2024-01-14 04:00:00,6.5,68.3,72.3,,50.5,1.73,22.1,158.9
2024-01-14 05:00:00,5.0,69.2,111.6,185.0,48.1,1.92,34.2,179.6
2024-01-14 06:00:00,7.1,64.7,72.3,129.9,86.8,1.77,28.0,158.9
2024-01-14 07:00:00,7.2,63.9,,169.4,74.5,2.09,30.3,174.1
2024-01-14 08:00:00,8.9,57.1,76.5,,73.1,2.1,36.2,161.1
2024-01-14 09:00:00,,59.4,87.1,176.3,66.4,2.44,,166.7
2024-01-14 10:00:00,9.7,49.4,,163.0,,2.27,28.9,166.7
2024-01-14 11:00:00,,53.0,119.6,210.7,,1.58,23.5,183.8
2024-01-14 12:00:00,11.5,45.3,,163.6,,1.73,37.4,174.9
2024-01-14 13:00:00,11.9,50.6,91.7,152.7,56.8,1.94,30.1,169.1
2024-01-14 14:00:00,17.1,45.0,,120.4,42.7,1.71,26.9,160.1
2024-01-14 15:00:00,16.6,49.5,75.4,119.6,58.1,1.75,29.5,160.5
2024-01-14 16:00:00,16.1,53.8,80.9,141.0,57.6,1.68,22.7,163.4
2024-01-14 17:00:00,15.6,57.6,89.5,151.7,68.4,2.11,24.0,167.9
2024-01-14 18:00:00,13.5,38.9,92.8,,71.6,2.17,29.7,169.7
2024-01-14 19:00:00,10.7,49.8,114.3,,77.1,2.8,30.6,181.0
2024-01-14 20:00:00,11.4,55.4,87.9,138.8,78.0,1.91,34.6,167.1
2024-01-14 21:00:00,,62.3,107.7,236.3,57.8,1.85,34.1,177.5
2024-01-14 22:00:00,10.7,54.9,94.8,157.9,49.9,1.89,30.8,170.7
2024-01-14 23:00:00,7.2,61.1,76.2,146.2,39.7,1.46,33.8,160.9
2024-01-15 00:00:00,4.8,69.1,96.0,160.2,66.1,1.7,30.0,171.4
2024-01-15 01:00:00,5.0,70.8,87.5,147.7,68.4,2.6,26.8,166.9
2024-01-15 02:00:00,6.0,73.5,68.0,113.3,57.2,2.2,34.6,156.6
2024-01-15 03:00:00,3.9,74.2,71.2,116.0,54.8,2.03,22.3,158.3
2024-01-15 04:00:00,3.5,73.3,98.4,159.7,64.8,2.2,29.2,172.6
2024-01-15 05:00:00,6.2,71.4,80.3,145.9,73.0,,26.8,163.1
2024-01-15 06:00:00,7.0,68.8,93.2,159.2,61.1,2.25,35.5,169.9
2024-01-15 07:00:00,6.5,69.3,113.8,189.1,81.5,2.67,32.1,180.7
2024-01-15 08:00:00,7.8,51.9,91.8,158.5,100.0,2.86,23.4,169.2
2024-01-15 09:00:00,10.5,67.7,115.9,225.4,79.0,2.65,33.4,181.8
2024-01-15 10:00:00,8.4,45.9,74.3,112.1,69.9,2.3,31.4,159.9
2024-01-15 11:00:00,9.7,48.6,110.3,217.5,73.4,2.33,27.6,178.9
2024-01-15 12:00:00,12.1,50.4,75.8,158.0,64.1,2.06,28.6,160.7
2024-01-15 13:00:00,13.9,53.0,92.1,192.8,,2.27,33.7,169.3
2024-01-15 14:00:00,15.5,33.4,101.9,162.5,72.2,1.94,34.8,174.5
2024-01-15 15:00:00,18.0,47.9,126.9,201.5,79.1,2.24,29.8,187.6
2024-01-15 16:00:00,16.5,52.4,151.2,269.4,81.3,1.92,,200.8
2024-01-15 17:00:00,14.0,54.6,77.0,126.6,96.6,2.71,,161.4
2024-01-15 18:00:00,13.5,48.0,140.3,228.9,108.2,3.13,38.0,194.7
2024-01-15 19:00:00,10.5,52.5,103.6,165.7,102.5,2.89,39.5,175.4
2024-01-15 20:00:00,11.3,53.8,86.3,137.9,93.7,3.01,25.5,166.3
2024-01-15 21:00:00,9.4,58.0,120.8,198.9,79.8,,36.9,184.4
2024-01-15 22:00:00,9.4,57.9,99.9,175.6,66.7,2.25,36.6,173.4
2024-01-15 23:00:00,5.8,61.6,91.2,187.5,53.4,2.33,33.9,168.8
2024-01-16 00:00:00,7.5,70.7,90.0,176.2,61.0,1.94,20.6,168.2
2024-01-16 01:00:00,8.7,71.1,122.0,189.6,74.3,2.14,36.0,185.1
2024-01-16 02:00:00,5.0,74.0,96.1,183.8,58.7,2.09,31.7,171.4
2024-01-16 03:00:00,5.8,73.1,100.0,171.6,76.3,2.11,32.7,173.5
2024-01-16 04:00:00,6.6,75.1,106.4,181.3,65.2,2.32,30.0,176.8
2024-01-16 05:00:00,4.9,74.8,77.2,138.4,76.6,2.19,29.3,161.5
2024-01-16 06:00:00,6.9,59.8,104.9,189.9,83.0,2.3,28.1,176.1
2024-01-16 07:00:00,7.5,61.7,100.2,,80.0,3.08,31.2,173.6
2024-01-16 08:00:00,8.9,61.9,124.2,220.0,105.1,3.25,29.7,186.2
2024-01-16 09:00:00,8.5,59.9,107.1,192.2,100.4,3.12,36.3,177.2
2024-01-16 10:00:00,11.3,53.5,74.1,132.8,79.2,2.62,35.8,159.8
2024-01-16 11:00:00,13.5,58.6,79.9,127.0,49.9,2.31,30.4,162.9
2024-01-16 12:00:00,16.4,61.4,103.8,180.5,58.7,2.37,28.5,175.5
2024-01-16 13:00:00,16.2,50.5,86.2,178.8,52.9,1.97,33.6,166.2
2024-01-16 14:00:00,19.1,48.8,80.1,180.9,64.3,1.94,37.0,163.0
2024-01-16 15:00:00,13.5,52.2,76.3,140.5,62.2,1.86,24.0,161.0
2024-01-16 16:00:00,16.6,39.1,85.8,187.2,75.8,2.17,28.1,166.0
2024-01-16 17:00:00,14.7,49.8,93.5,152.3,71.8,2.57,27.7,170.1
2024-01-16 18:00:00,17.9,56.4,92.7,171.0,73.6,2.66,41.3,169.6
2024-01-16 19:00:00,10.9,50.8,106.4,203.9,105.3,3.13,33.0,176.8
2024-01-16 20:00:00,9.6,50.8,,136.2,100.9,2.76,32.9,163.3
2024-01-16 21:00:00,8.8,59.1,89.8,189.2,63.2,2.19,30.7,168.1
2024-01-16 22:00:00,4.5,62.8,92.2,192.1,67.9,1.8,29.3,169.4
2024-01-16 23:00:00,6.4,61.5,,167.3,64.0,1.91,27.4,172.6
2024-01-17 00:00:00,4.9,79.0,88.7,144.5,60.2,1.96,33.6,167.5
2024-01-17 01:00:00,6.0,68.0,83.6,135.4,75.3,2.32,36.5,164.8
2024-01-17 02:00:00,5.9,65.8,77.0,137.1,66.2,1.86,29.9,161.4
2024-01-17 03:00:00,8.8,71.5,95.1,163.7,50.8,2.53,28.8,170.9
2024-01-17 04:00:00,7.1,76.1,88.6,153.0,71.2,2.23,19.1,167.5
2024-01-17 05:00:00,4.5,70.5,,149.0,68.8,2.16,29.3,165.9
2024-01-17 06:00:00,4.7,70.9,88.5,142.4,,2.22,28.2,167.4
2024-01-17 07:00:00,8.5,61.6,80.2,123.5,90.5,,28.7,163.1
2024-01-17 08:00:00,6.1,70.5,95.6,187.3,75.6,2.72,30.8,171.2
2024-01-17 09:00:00,13.7,62.8,83.8,,85.1,2.67,29.5,164.9
2024-01-17 10:00:00,13.7,62.1,88.4,176.0,78.7,2.28,31.8,167.4
2024-01-17 11:00:00,11.6,,91.1,140.7,63.1,2.3,33.6,168.8
2024-01-17 12:00:00,10.1,55.6,80.6,125.3,61.8,1.83,24.6,163.3
2024-01-17 13:00:00,17.0,45.2,67.9,120.6,61.5,2.14,31.2,156.6
2024-01-17 14:00:00,14.6,46.0,118.5,211.5,72.6,2.07,27.9,183.2
2024-01-17 15:00:00,17.5,54.7,76.2,151.8,58.5,2.07,26.5,160.9
2024-01-17 16:00:00,,56.2,91.1,,70.6,1.85,32.1,168.8
2024-01-17 17:00:00,13.1,43.9,98.7,162.8,77.8,2.51,29.2,172.8
2024-01-17 18:00:00,13.5,52.8,110.0,191.2,104.0,2.95,32.7,178.7
2024-01-17 19:00:00,12.6,51.8,77.2,125.3,98.5,3.2,30.5,161.5
2024-01-17 20:00:00,,53.4,90.7,149.1,92.3,3.06,35.4,168.6
2024-01-17 21:00:00,11.2,61.4,117.6,209.4,64.9,2.79,29.2,182.7
2024-01-17 22:00:00,6.6,68.8,131.5,,61.3,2.29,33.0,190.1
2024-01-17 23:00:00,7.2,68.3,81.6,129.0,73.0,2.14,30.6,163.8
2024-01-18 00:00:00,6.7,66.9,92.5,172.5,63.4,2.04,29.2,169.5
2024-01-18 01:00:00,6.7,73.0,77.7,133.0,69.9,2.19,33.4,161.7
2024-01-18 02:00:00,6.6,69.8,88.7,143.6,71.4,2.07,32.1,167.5
2024-01-18 03:00:00,2.8,74.1,104.7,165.6,74.6,2.24,25.8,175.9
2024-01-18 04:00:00,2.1,78.6,77.8,132.4,,2.28,30.2,161.8
2024-01-18 05:00:00,8.2,60.0,91.7,153.9,81.7,2.33,35.1,169.1
2024-01-18 06:00:00,7.1,72.5,103.2,204.7,77.3,2.3,34.2,175.2
2024-01-18 07:00:00,6.0,58.3,100.7,,88.8,2.36,35.9,173.8
2024-01-18 08:00:00,11.8,69.2,77.8,117.3,76.4,2.94,26.1,161.8
2024-01-18 09:00:00,10.2,56.8,99.6,173.7,90.2,2.77,31.6,173.3
2024-01-18 10:00:00,13.7,50.8,74.3,132.5,67.8,1.99,33.2,159.9
2024-01-18 11:00:00,12.6,57.5,67.7,171.1,,2.46,26.3,156.5
2024-01-18 12:00:00,17.7,53.3,73.7,119.4,80.3,2.19,31.6,159.6
2024-01-18 13:00:00,17.8,44.6,76.1,161.0,68.2,2.37,35.4,160.9
2024-01-18 14:00:00,14.3,42.1,,156.4,67.2,2.13,28.2,159.9
2024-01-18 15:00:00,,47.1,89.0,146.1,,2.2,30.9,167.7
2024-01-18 16:00:00,16.1,,133.8,218.0,66.3,2.39,19.6,191.3
2024-01-18 17:00:00,17.1,44.3,89.3,136.9,69.3,2.52,26.1,167.8
2024-01-18 18:00:00,11.6,52.1,100.3,178.1,97.4,,36.1,173.6
2024-01-18 19:00:00,13.9,49.2,114.1,202.4,98.4,2.86,27.9,180.9
2024-01-18 20:00:00,13.4,59.0,132.1,230.0,,3.42,34.1,190.4
2024-01-18 21:00:00,6.5,67.5,92.8,152.2,74.4,2.57,36.6,169.7
2024-01-18 22:00:00,6.3,,76.0,154.7,62.0,2.08,29.3,160.8
2024-01-18 23:00:00,3.4,66.7,117.8,196.2,72.9,2.51,27.8,182.8
2024-01-19 00:00:00,5.9,78.6,81.2,126.2,59.7,2.34,37.5,163.6
2024-01-19 01:00:00,7.1,64.5,113.6,197.1,52.6,2.3,30.9,180.6
2024-01-19 02:00:00,8.2,77.5,100.3,188.9,60.3,1.66,33.2,173.6
2024-01-19 03:00:00,5.1,77.4,103.7,,56.7,2.35,29.4,175.4
2024-01-19 04:00:00,8.4,,109.2,190.3,53.2,,33.1,178.3
2024-01-19 05:00:00,2.9,76.9,96.8,177.2,71.1,2.14,36.1,171.8
2024-01-19 06:00:00,3.1,69.9,83.8,147.5,79.2,,26.9,164.9
2024-01-19 07:00:00,7.4,63.1,109.3,185.9,82.8,2.83,33.9,178.4
2024-01-19 08:00:00,9.5,68.6,81.1,154.1,105.8,2.95,35.0,163.5
2024-01-19 09:00:00,9.9,65.7,116.2,187.8,83.2,2.62,26.9,182.0
2024-01-19 10:00:00,7.2,62.4,137.5,238.1,79.7,2.73,31.1,193.2
2024-01-19 11:00:00,,54.2,74.6,135.3,55.4,2.51,28.4,160.1
2024-01-19 12:00:00,10.9,47.9,68.4,126.0,56.3,2.17,23.1,156.8
2024-01-19 13:00:00,15.7,50.6,102.0,163.7,73.7,2.06,30.5,174.5
2024-01-19 14:00:00,,53.1,90.4,188.0,75.0,2.4,33.8,168.4
2024-01-19 15:00:00,13.1,53.1,70.6,121.2,65.5,2.36,30.8,158.0
2024-01-19 16:00:00,13.8,46.3,72.5,127.0,77.2,2.06,30.0,159.0
2024-01-19 17:00:00,12.2,51.2,102.3,181.0,84.2,3.06,32.9,174.7
2024-01-19 18:00:00,13.4,,101.0,217.3,96.9,2.77,31.4,174.0
2024-01-19 19:00:00,14.4,58.9,80.1,158.8,89.4,3.03,33.3,163.0
2024-01-19 20:00:00,9.3,53.0,124.4,215.6,113.1,,30.9,186.3
2024-01-19 21:00:00,11.0,63.9,106.2,176.0,107.8,2.51,27.8,176.7
2024-01-19 22:00:00,7.6,57.4,87.2,227.0,67.3,2.55,33.2,166.7
2024-01-19 23:00:00,5.9,71.2,81.4,141.8,66.2,2.16,,163.7
2024-01-20 00:00:00,6.3,70.1,81.9,142.4,58.3,1.71,35.2,163.9
2024-01-20 01:00:00,3.6,66.5,76.1,128.8,59.6,1.5,34.0,160.9
2024-01-20 02:00:00,,75.0,141.0,222.3,48.0,1.8,,195.1
2024-01-20 03:00:00,2.6,69.0,83.6,146.6,57.9,1.28,37.7,164.8
2024-01-20 04:00:00,9.1,75.3,96.1,185.9,51.1,1.61,30.8,171.4
2024-01-20 05:00:00,5.7,69.0,73.9,134.4,45.0,1.7,26.6,159.7
2024-01-20 06:00:00,5.1,59.9,85.3,162.7,57.2,1.84,28.8,165.7
2024-01-20 07:00:00,7.9,61.1,96.2,182.8,,2.23,30.5,171.5
2024-01-20 08:00:00,8.5,61.0,96.7,160.0,76.1,2.03,35.0,171.7
2024-01-20 09:00:00,,66.8,69.8,127.4,61.7,2.36,22.6,157.6
2024-01-20 10:00:00,12.5,61.4,86.5,160.5,57.5,1.69,25.1,166.4
2024-01-20 11:00:00,14.0,62.1,108.7,196.2,60.9,2.12,27.5,178.1
2024-01-20 12:00:00,12.5,59.8,70.8,107.0,57.1,,37.5,158.1
2024-01-20 13:00:00,13.2,46.9,147.6,277.7,52.0,1.79,35.1,198.5
2024-01-20 14:00:00,,47.5,91.2,146.7,51.8,1.54,27.9,168.8
2024-01-20 15:00:00,10.4,45.9,95.0,174.9,63.5,1.63,28.4,170.8
2024-01-20 16:00:00,11.8,45.1,72.4,,67.3,2.11,34.8,158.9
2024-01-20 17:00:00,17.1,40.4,95.9,152.3,61.9,1.81,32.1,171.3
2024-01-20 18:00:00,16.8,51.4,97.7,174.5,50.7,,30.2,172.3
2024-01-20 19:00:00,12.0,47.6,80.0,153.7,64.6,2.5,28.8,162.9
2024-01-20 20:00:00,,56.7,119.4,195.3,62.2,2.46,29.3,183.7
2024-01-20 21:00:00,10.6,,81.0,167.5,64.4,2.14,30.1,163.5
2024-01-20 22:00:00,,60.6,87.2,139.7,62.5,1.94,38.0,166.7
2024-01-20 23:00:00,9.7,67.0,113.9,194.1,59.6,1.61,38.1,180.8
2024-01-21 00:00:00,6.2,73.0,72.2,122.8,44.7,2.17,34.8,158.8
2024-01-21 01:00:00,3.8,71.8,76.0,147.6,47.4,1.67,30.9,160.8
2024-01-21 02:00:00,2.0,73.1,87.1,145.4,51.1,,40.7,166.7
2024-01-21 03:00:00,5.4,70.2,88.9,149.1,51.1,1.87,37.9,167.6
2024-01-21 04:00:00,3.7,70.4,97.5,162.6,48.5,1.15,31.5,172.2
2024-01-21 05:00:00,2.8,65.6,135.1,254.1,74.6,1.42,25.9,191.9
2024-01-21 06:00:00,5.2,72.7,119.3,215.4,62.2,1.74,37.5,183.6
2024-01-21 07:00:00,5.3,57.3,107.3,191.2,59.5,2.08,34.8,177.3
2024-01-21 08:00:00,12.1,68.0,103.4,167.5,72.8,2.38,26.5,175.3
2024-01-21 09:00:00,11.8,53.0,86.2,175.9,64.7,2.24,35.0,166.2
2024-01-21 10:00:00,11.3,,70.1,182.5,57.4,1.75,41.6,157.7
2024-01-21 11:00:00,15.5,52.2,174.4,277.8,47.1,1.33,34.6,224.0
2024-01-21 12:00:00,13.7,45.4,80.2,191.9,45.6,2.0,29.3,163.1
2024-01-21 13:00:00,12.6,,80.5,133.5,36.6,1.84,34.6,163.2
2024-01-21 14:00:00,17.9,53.1,72.2,127.0,50.5,1.81,33.0,158.8
2024-01-21 15:00:00,16.1,45.8,98.2,165.9,54.0,1.82,,172.5
2024-01-21 16:00:00,12.8,52.0,83.3,148.2,53.2,1.98,38.0,164.7
2024-01-21 17:00:00,13.9,38.2,124.4,210.1,72.5,1.79,30.2,186.3
2024-01-21 18:00:00,11.8,44.9,130.2,213.2,73.7,2.06,26.7,189.4
2024-01-21 19:00:00,9.7,60.5,91.6,165.0,78.3,2.62,31.3,169.1
2024-01-21 20:00:00,13.1,55.8,122.1,206.3,75.9,1.93,32.1,185.1
2024-01-21 21:00:00,13.8,50.7,91.6,148.6,65.1,2.18,34.0,169.1
2024-01-21 22:00:00,5.9,59.6,77.6,117.2,58.2,2.01,31.0,161.7
2024-01-21 23:00:00,8.6,61.4,75.8,152.1,42.7,2.07,29.3,160.7
2024-01-22 00:00:00,5.2,,95.9,173.7,73.9,2.02,32.8,171.3
2024-01-22 01:00:00,4.7,68.5,80.9,,54.2,1.86,30.1,163.4
2024-01-22 02:00:00,4.0,72.5,93.9,148.1,72.3,2.29,20.9,170.3
2024-01-22 03:00:00,3.3,71.7,98.0,159.5,67.8,2.03,24.2,172.4
2024-01-22 04:00:00,5.3,78.4,85.3,147.2,61.1,1.75,30.2,165.7
2024-01-22 05:00:00,4.0,72.5,81.0,148.2,70.9,,30.8,163.5
2024-01-22 06:00:00,7.0,70.8,85.0,139.0,72.2,2.5,33.0,165.6
2024-01-22 07:00:00,7.4,71.8,118.3,214.6,93.1,2.89,24.3,183.1
2024-01-22 08:00:00,8.2,61.2,80.4,134.4,85.3,2.91,29.6,163.2
2024-01-22 09:00:00,8.2,53.7,78.9,149.1,85.1,2.72,30.6,162.4
2024-01-22 10:00:00,10.1,62.9,82.5,129.8,68.6,2.39,32.4,164.3
2024-01-22 11:00:00,14.0,,114.2,183.5,60.0,2.13,37.0,180.9
2024-01-22 12:00:00,14.5,52.2,115.0,202.6,64.6,1.78,32.1,181.4
2024-01-22 13:00:00,12.4,46.4,97.1,168.0,76.3,2.01,25.8,171.9
2024-01-22 14:00:00,15.0,45.3,109.2,,69.4,,35.4,178.3
2024-01-22 15:00:00,16.5,52.2,79.5,178.9,66.1,2.35,36.3,162.7
2024-01-22 16:00:00,11.5,53.3,75.4,129.4,71.4,2.16,27.2,160.5
2024-01-22 17:00:00,15.4,53.5,95.6,148.3,68.9,2.53,32.9,171.2
2024-01-22 18:00:00,12.2,55.5,106.9,190.7,85.7,3.05,40.6,177.1
2024-01-22 19:00:00,13.6,56.8,129.0,202.8,91.3,2.99,36.5,188.7
2024-01-22 20:00:00,9.8,57.6,78.6,163.6,93.8,2.82,29.0,162.2
2024-01-22 21:00:00,6.4,59.1,91.1,171.8,89.5,2.31,39.0,168.8
2024-01-22 22:00:00,5.5,69.2,78.3,129.0,71.0,2.58,30.8,162.1
2024-01-22 23:00:00,7.6,64.1,66.1,138.0,68.9,2.25,33.6,155.6
2024-01-23 00:00:00,7.0,70.3,88.0,141.5,65.3,2.25,42.3,167.2
2024-01-23 01:00:00,3.9,66.4,96.5,178.2,66.2,1.97,32.7,171.6
2024-01-23 02:00:00,6.4,68.3,83.0,138.1,65.1,2.45,36.8,164.5
2024-01-23 03:00:00,1.7,70.8,84.6,179.0,68.2,2.14,31.8,165.4
2024-01-23 04:00:00,5.0,67.6,84.5,168.9,59.8,2.22,27.4,165.3
2024-01-23 05:00:00,3.2,74.4,71.4,137.6,74.8,,25.9,158.4
2024-01-23 06:00:00,5.2,61.7,86.5,179.3,66.0,2.42,22.4,166.4
2024-01-23 07:00:00,7.6,,73.5,,72.7,2.76,31.1,159.5
2024-01-23 08:00:00,7.0,,105.9,199.2,92.5,2.76,33.0,176.6
2024-01-23 09:00:00,9.2,50.9,82.2,152.8,84.7,2.8,26.7,164.1
2024-01-23 10:00:00,,54.7,116.4,194.9,,2.45,30.7,182.1
2024-01-23 11:00:00,11.3,55.3,65.2,112.6,64.6,2.1,33.3,155.2
2024-01-23 12:00:00,15.2,53.7,113.2,191.5,70.8,,27.9,180.4
2024-01-23 13:00:00,12.1,48.6,75.6,,58.4,2.1,31.1,160.6
2024-01-23 14:00:00,15.9,51.8,123.4,195.0,57.5,1.9,31.3,185.8
2024-01-23 15:00:00,17.9,47.5,98.7,157.6,71.4,2.18,21.8,172.8
2024-01-23 16:00:00,9.9,,121.1,,78.7,2.51,24.3,184.6
2024-01-23 17:00:00,12.7,50.9,90.6,146.8,75.3,2.36,36.3,168.5
2024-01-23 18:00:00,14.7,56.1,113.0,190.0,102.6,3.19,29.9,180.3
2024-01-23 19:00:00,12.1,50.6,98.7,155.0,95.4,2.97,30.7,172.8
2024-01-23 20:00:00,12.0,54.5,78.1,148.5,89.7,,30.8,161.9
2024-01-23 21:00:00,8.8,56.7,79.9,158.3,83.1,2.79,25.5,162.9
2024-01-23 22:00:00,8.9,61.4,,196.6,72.9,2.26,32.7,185.8
2024-01-23 23:00:00,7.2,73.1,85.5,139.1,73.7,2.26,32.9,165.8
2024-01-24 00:00:00,8.8,71.3,87.5,150.1,84.0,1.9,24.4,166.9
2024-01-24 01:00:00,,64.7,81.9,152.6,56.8,2.18,33.1,163.9
2024-01-24 02:00:00,5.8,68.6,77.3,154.4,62.1,2.23,30.4,161.5
2024-01-24 03:00:00,4.2,73.9,,130.0,62.3,1.97,31.0,162.9
2024-01-24 04:00:00,4.2,67.1,85.7,136.6,80.9,2.12,33.1,165.9
2024-01-24 05:00:00,4.8,66.8,82.5,148.0,54.4,2.22,32.6,164.3
2024-01-24 06:00:00,7.3,75.2,115.8,208.1,73.2,2.34,32.7,181.8
2024-01-24 07:00:00,6.7,62.9,86.3,153.5,89.5,2.61,29.7,166.3
2024-01-24 08:00:00,9.3,67.9,124.2,,99.7,2.85,32.6,186.2
2024-01-24 09:00:00,14.2,66.3,85.1,150.5,82.6,2.71,31.8,165.6
2024-01-24 10:00:00,,53.2,88.4,141.8,84.7,2.39,34.3,167.4
2024-01-24 11:00:00,11.8,49.6,78.4,138.9,61.1,2.23,27.8,162.1
2024-01-24 12:00:00,15.9,50.1,86.5,135.4,61.8,2.12,32.9,166.4
2024-01-24 13:00:00,13.5,44.2,84.2,132.2,50.9,2.01,31.5,165.2
2024-01-24 14:00:00,10.8,49.0,102.3,185.9,72.1,2.02,30.3,174.7
2024-01-24 15:00:00,13.0,47.0,85.5,170.7,60.1,2.27,38.9,165.8
2024-01-24 16:00:00,11.1,50.2,123.7,201.0,70.6,2.36,33.6,185.9
2024-01-24 17:00:00,13.6,56.6,81.9,165.1,,2.65,29.0,163.9
2024-01-24 18:00:00,13.6,55.6,,170.3,84.8,2.91,30.4,174.3
2024-01-24 19:00:00,15.9,56.4,106.7,194.6,106.8,2.91,28.3,177.0
2024-01-24 20:00:00,11.9,47.1,117.3,210.6,100.9,2.93,31.2,182.6
2024-01-24 21:00:00,9.6,62.2,81.5,137.4,80.8,2.64,32.9,163.7
2024-01-24 22:00:00,,71.7,108.8,194.3,71.8,2.17,38.2,178.1
2024-01-24 23:00:00,3.1,50.9,138.8,227.5,62.4,2.74,32.1,193.9
2024-01-25 00:00:00,6.9,71.9,103.7,174.4,64.2,2.28,30.7,175.4
2024-01-25 01:00:00,7.2,69.6,75.0,,59.9,,31.0,160.3
2024-01-25 02:00:00,2.2,67.3,82.4,140.3,78.0,2.19,33.7,164.2
2024-01-25 03:00:00,7.3,76.0,88.8,158.3,66.1,2.1,28.6,167.6
2024-01-25 04:00:00,5.8,80.1,79.1,166.9,73.6,2.06,27.6,162.5
2024-01-25 05:00:00,,74.3,114.6,197.5,62.2,2.51,29.9,181.2
2024-01-25 06:00:00,7.7,66.6,73.7,140.9,85.4,,32.6,159.6
2024-01-25 07:00:00,12.0,61.3,81.9,133.4,92.2,2.53,40.2,163.9
2024-01-25 08:00:00,9.1,63.8,87.4,160.6,94.7,2.96,25.1,166.8
2024-01-25 09:00:00,10.5,64.4,110.3,,90.1,2.75,30.0,178.9
2024-01-25 10:00:00,10.4,,90.9,146.2,75.0,2.37,32.7,168.7
2024-01-25 11:00:00,10.8,52.5,101.6,155.6,73.7,2.24,37.6,174.3
2024-01-25 12:00:00,15.2,65.6,88.1,140.3,71.6,2.05,32.0,167.2
2024-01-25 13:00:00,12.6,55.0,91.9,,69.9,1.71,24.9,169.2
2024-01-25 14:00:00,15.0,54.2,81.0,151.1,70.4,2.21,26.5,163.5
2024-01-25 15:00:00,14.0,40.7,96.5,181.5,68.8,2.05,31.6,171.6
2024-01-25 16:00:00,15.8,44.9,105.8,174.1,60.0,2.28,29.0,176.5
2024-01-25 17:00:00,15.0,50.0,79.6,136.1,80.5,2.58,35.4,162.7
2024-01-25 18:00:00,15.6,46.5,89.3,156.6,86.1,3.08,29.6,167.8
2024-01-25 19:00:00,,62.0,101.1,171.9,86.9,3.25,28.9,174.1
2024-01-25 20:00:00,10.8,63.9,102.8,180.7,95.7,2.84,31.4,174.9
2024-01-25 21:00:00,8.0,57.3,78.9,141.3,94.9,2.74,32.9,162.4
2024-01-25 22:00:00,7.8,72.0,121.3,190.7,54.2,2.16,31.3,184.7
2024-01-25 23:00:00,8.3,66.0,86.3,174.7,59.9,,,166.3
2024-01-26 00:00:00,8.0,81.4,82.5,126.7,64.8,1.86,25.7,164.3
2024-01-26 01:00:00,3.8,71.1,144.0,272.0,68.9,2.2,24.6,196.6
2024-01-26 02:00:00,6.9,74.5,95.0,168.9,62.5,2.11,30.2,170.8
2024-01-26 03:00:00,7.7,79.0,98.6,156.6,69.4,2.23,26.6,172.7
2024-01-26 04:00:00,,78.0,90.5,188.1,75.3,2.02,32.5,168.5
2024-01-26 05:00:00,9.4,72.9,,160.5,69.9,2.48,28.6,166.8
2024-01-26 06:00:00,4.9,67.8,99.3,168.2,77.8,2.32,30.6,173.1
2024-01-26 07:00:00,5.0,68.6,78.2,126.7,72.7,2.94,34.1,162.0
2024-01-26 08:00:00,5.1,59.0,95.4,170.1,73.1,2.47,31.4,171.1
2024-01-26 09:00:00,,60.8,83.2,134.2,80.5,2.7,32.9,164.6
2024-01-26 10:00:00,12.6,51.3,81.0,159.3,75.1,2.64,32.4,163.5
2024-01-26 11:00:00,12.4,45.1,72.0,117.1,69.7,2.22,28.8,158.7
2024-01-26 12:00:00,14.1,51.8,78.2,144.3,67.3,2.64,28.5,162.0
2024-01-26 13:00:00,12.1,55.9,78.8,123.3,,,37.3,162.3
2024-01-26 14:00:00,19.7,53.0,66.5,111.7,68.3,1.82,33.9,155.8
2024-01-26 15:00:00,,47.6,117.9,190.0,66.8,2.78,29.4,182.9
2024-01-26 16:00:00,15.0,57.1,102.2,191.3,73.1,2.49,,174.6
2024-01-26 17:00:00,15.8,46.8,78.1,,82.9,2.72,36.4,161.9
2024-01-26 18:00:00,14.5,41.9,83.6,165.1,87.9,2.66,32.0,164.8
2024-01-26 19:00:00,12.9,43.1,82.4,187.6,94.3,3.33,31.0,164.2
2024-01-26 20:00:00,9.7,51.0,88.7,175.7,107.8,,24.5,167.5
2024-01-26 21:00:00,10.9,64.1,85.1,151.0,87.8,,28.3,165.6
2024-01-26 22:00:00,12.5,59.9,142.9,228.5,70.3,2.62,35.0,196.1
2024-01-26 23:00:00,10.2,68.3,81.6,130.1,68.1,1.89,32.3,163.8
2024-01-27 00:00:00,9.7,76.7,93.5,154.7,49.4,1.67,34.7,170.1
2024-01-27 01:00:00,4.6,64.9,76.2,130.0,53.4,1.96,32.3,160.9
2024-01-27 02:00:00,3.2,74.0,102.3,201.2,53.4,1.53,32.0,174.7
2024-01-27 03:00:00,4.7,74.7,80.6,137.1,47.0,1.59,31.8,163.3
2024-01-27 04:00:00,5.3,67.3,71.2,120.7,55.3,1.56,33.2,158.3
2024-01-27 05:00:00,7.9,77.2,79.2,153.8,55.7,1.66,36.6,162.5
2024-01-27 06:00:00,3.1,67.0,80.4,,55.3,1.89,30.5,163.2
2024-01-27 07:00:00,10.6,64.1,101.3,174.9,74.7,2.11,29.1,174.2
2024-01-27 08:00:00,8.4,73.7,94.3,146.4,67.8,2.84,35.7,170.5
